date,ticker,final_score,rating,price,valuation,growth,quality,ai_exposure,expectation_gap,momentum,risk_penalty,circuit_triggered
2026-09-12,AEIS,46.73,⚠️ 谨慎评估,287.2,75.75,70.79,1.75,50.0,50.0,60.89,7.47,False
2026-09-12,AFRM,39.45,⚠️ 谨慎评估,71.44,93.62,90.92,18.46,50.0,59.75,72.48,14.84,True
2026-09-12,AHCO,31.39,🚫 风险较高,6.06,83.33,27.23,7.26,50.0,50.0,36.96,11.87,False
2026-09-12,AI,43.16,⚠️ 谨慎评估,10.54,86.97,28.05,26.92,97.33,53.44,69.22,17.02,False
2026-09-12,AIP,49.32,⚠️ 谨慎评估,22.69,70.82,78.77,68.75,50.0,50.0,54.47,15.3,False
2026-09-12,AIR,46.33,⚠️ 谨慎评估,125.5,82.65,43.29,3.56,50.0,50.0,72.03,3.76,False
2026-09-12,AKAM,41.95,⚠️ 谨慎评估,106.8,89.96,7.87,31.16,50.0,50.0,60.35,3.72,False
2026-09-12,ALAB,34.6,🚫 风险较高,291.2,49.18,100.0,45.47,50.0,50.0,94.72,20.0,False
2026-09-12,ALGM,32.72,🚫 风险较高,36.31,54.88,50.0,20.61,50.0,50.0,52.23,14.07,False
2026-09-12,ALMR,63.4,👀 综合中性,27.89,97.24,100.0,33.93,50.0,50.0,62.54,7.39,False
2026-09-12,ALMU,24.64,🚫 风险较高,13.41,66.67,3.69,4.43,50.0,50.0,22.2,7.5,False
2026-09-12,ALOT,34.91,🚫 风险较高,28.99,66.64,14.46,10.26,50.0,50.0,62.0,4.77,False
2026-09-12,AMAT,45.16,⚠️ 谨慎评估,456.5,62.08,43.69,44.11,50.0,47.35,74.57,6.99,False
2026-09-12,AMBA,28.21,🚫 风险较高,67.86,56.54,28.0,31.34,50.0,50.0,55.25,15.32,False
2026-09-12,AMBQ,55.64,👀 综合中性,63.52,82.63,100.0,4.53,50.0,50.0,97.04,11.27,False
2026-09-12,AMD,50.01,👀 综合中性,516.1,49.73,75.78,58.03,35.89,53.94,99.04,10.06,False
2026-09-12,AME,45.52,⚠️ 谨慎评估,241.9,67.67,29.82,22.38,50.0,50.0,81.09,1.93,False
2026-09-12,AMKR,28.56,🚫 风险较高,51.73,87.08,69.13,0.0,50.0,50.0,55.66,17.18,False
2026-09-12,AMPX,27.78,🚫 风险较高,9.44,66.67,100.0,0.0,50.0,50.0,25.4,18.84,False
2026-09-12,AMSC,16.22,🚫 风险较高,29.53,58.98,44.47,0.05,50.0,50.0,37.1,20.0,False
2026-09-12,AMWL,31.99,🚫 风险较高,13.0,87.76,0.0,8.17,50.0,50.0,98.84,11.67,False
2026-09-12,AMZN,54.98,👀 综合中性,256.8,78.41,65.8,28.84,50.0,61.44,79.62,5.58,False
2026-09-12,ANET,51.18,👀 综合中性,199.6,40.53,53.93,72.88,56.0,55.44,97.84,7.87,False
2026-09-12,AORT,26.98,🚫 风险较高,25.08,47.71,25.08,34.32,50.0,50.0,14.8,10.46,False
2026-09-12,AOS,34.37,🚫 风险较高,57.39,88.32,5.6,19.7,50.0,50.0,29.86,5.64,False
2026-09-12,AOSL,16.32,🚫 风险较高,25.78,34.67,20.14,20.1,50.0,43.56,44.49,12.03,True
2026-09-12,APP,51.92,👀 综合中性,324.0,96.7,97.92,72.96,87.33,78.72,38.0,14.67,True
2026-09-12,ARM,30.77,🚫 风险较高,264.8,20.19,64.64,74.91,39.07,62.03,98.4,14.26,True
2026-09-12,ARXS,52.43,👀 综合中性,52.45,78.23,46.15,22.45,50.0,50.0,92.16,2.34,False
2026-09-12,ASML,39.8,⚠️ 谨慎评估,1698.0,38.13,31.3,76.76,50.0,40.75,86.01,9.84,False
2026-09-12,ASYS,43.46,⚠️ 谨慎评估,14.91,90.89,59.17,20.36,50.0,50.0,63.19,13.88,False
2026-09-12,ATEC,39.95,⚠️ 谨慎评估,10.58,72.04,30.92,43.68,50.0,50.0,41.15,7.86,False
2026-09-12,ATKR,38.65,⚠️ 谨慎评估,94.15,95.73,11.76,13.63,50.0,50.0,81.92,8.67,False
2026-09-12,ATRO,52.4,👀 综合中性,73.98,80.26,70.38,2.8,50.0,50.0,85.72,5.24,False
2026-09-12,AVAV,20.13,🚫 风险较高,146.7,53.13,16.46,0.0,50.0,50.0,23.48,11.96,False
2026-09-12,AVGO,47.48,⚠️ 谨慎评估,362.0,71.66,87.07,63.11,62.55,59.88,62.86,7.05,True
2026-09-12,AVNS,31.45,🚫 风险较高,24.99,75.77,12.38,15.04,50.0,50.0,50.0,9.05,False
2026-09-12,AVR,45.82,⚠️ 谨慎评估,8.35,33.33,100.0,37.5,50.0,50.0,82.4,14.71,False
2026-09-12,AXGN,44.75,⚠️ 谨慎评估,42.16,47.24,43.23,45.06,50.0,50.0,67.94,4.06,False
2026-09-12,AXON,28.97,🚫 风险较高,479.3,37.41,36.79,31.59,50.0,50.0,37.81,11.23,False
2026-09-12,AXTI,40.53,⚠️ 谨慎评估,64.77,36.1,100.0,0.0,50.0,50.0,90.4,15.73,False
2026-09-12,AYI,40.43,⚠️ 谨慎评估,319.0,81.43,28.91,24.76,50.0,50.0,50.54,6.85,False
2026-09-12,BA,35.62,⚠️ 谨慎评估,210.4,71.24,20.0,6.23,50.0,50.0,57.22,5.28,False
2026-09-12,BBAI,22.55,🚫 风险较高,2.87,77.41,41.78,0.0,86.67,43.06,18.44,19.34,True
2026-09-12,BBNX,36.71,⚠️ 谨慎评估,16.57,82.77,65.85,22.89,50.0,50.0,52.63,20.0,False
2026-09-12,BDSX,62.34,👀 综合中性,26.96,83.33,85.5,38.36,50.0,50.0,94.36,5.89,False
2026-09-12,BE,31.29,🚫 风险较高,275.8,53.7,100.0,17.79,50.0,50.0,72.16,18.9,False
2026-09-12,BETA,44.76,⚠️ 谨慎评估,21.17,74.47,100.0,25.07,50.0,50.0,61.1,20.0,False
2026-09-12,BFLY,46.23,⚠️ 谨慎评估,7.33,77.47,68.46,36.06,50.0,50.0,72.96,14.08,False
2026-09-12,BIAF,39.61,⚠️ 谨慎评估,7.95,83.33,47.5,0.0,50.0,50.0,35.72,7.5,False
2026-09-12,BIO,38.77,⚠️ 谨慎评估,369.3,56.9,17.83,27.66,50.0,50.0,85.92,4.81,False
2026-09-12,BIOQ,39.51,⚠️ 谨慎评估,33.0,100.0,0.0,38.88,50.0,50.0,0.0,1.32,False
2026-09-12,BKFG,29.95,🚫 风险较高,94.0,67.23,0.0,10.04,50.0,50.0,0.0,0.0,False
2026-09-12,BLLN,49.19,⚠️ 谨慎评估,98.77,63.16,100.0,34.03,50.0,50.0,77.75,16.32,False
2026-09-12,BLSH,49.06,⚠️ 谨慎评估,35.12,76.65,100.0,46.11,50.0,50.0,68.12,20.0,False
2026-09-12,BOX,50.73,👀 综合中性,33.75,96.62,34.0,45.22,50.0,50.0,95.88,8.46,False
2026-09-12,BRAI,24.75,🚫 风险较高,5.68,66.67,50.0,0.0,50.0,50.0,39.14,20.0,False
2026-09-12,BRKR,35.28,⚠️ 谨慎评估,53.43,71.5,15.69,17.2,50.0,50.0,73.55,7.88,False
2026-09-12,BSX,40.84,⚠️ 谨慎评估,42.98,88.65,23.41,55.18,50.0,50.0,13.88,7.41,False
2026-09-12,BTSG,56.37,👀 综合中性,58.73,98.55,75.21,19.44,50.0,50.0,93.88,9.45,False
2026-09-12,BVS,58.78,👀 综合中性,12.98,92.21,49.56,53.97,50.0,50.0,74.84,2.63,False
2026-09-12,BW,53.2,👀 综合中性,7.94,79.06,100.0,29.98,50.0,50.0,32.68,10.38,False
2026-09-12,BWXT,35.13,⚠️ 谨慎评估,150.1,59.6,32.48,7.29,50.0,50.0,30.6,4.06,False
2026-09-12,CAMT,21.38,🚫 风险较高,148.0,23.21,10.2,19.94,50.0,50.0,62.99,10.1,False
2026-09-12,CARL,53.28,👀 综合中性,14.73,83.33,100.0,26.31,50.0,50.0,78.76,15.21,False
2026-09-12,CBLL,51.96,👀 综合中性,23.63,80.39,57.69,37.5,50.0,50.0,90.4,8.21,False
2026-09-12,CBRS,45.2,⚠️ 谨慎评估,191.9,73.1,100.0,0.0,50.0,50.0,49.07,14.33,False
2026-09-12,CDNA,55.51,👀 综合中性,50.26,68.24,100.0,41.57,50.0,50.0,96.52,14.03,False
2026-09-12,CDNS,55.46,👀 综合中性,289.4,76.44,61.29,85.09,53.8,45.93,36.74,6.94,False
2026-09-12,CDRE,38.31,⚠️ 谨慎评估,28.58,93.86,35.35,16.64,50.0,50.0,15.21,8.32,False
2026-09-12,CERT,27.08,🚫 风险较高,7.55,65.85,2.5,28.21,50.0,50.0,60.23,11.97,False
2026-09-12,CEVA,33.79,🚫 风险较高,29.01,62.91,27.85,42.55,50.0,50.0,71.52,14.29,False
2026-09-12,CHKP,38.35,⚠️ 谨慎评估,131.6,45.0,13.15,77.31,50.0,50.0,48.19,5.35,False
2026-09-12,CLS,50.75,👀 综合中性,346.6,81.16,75.85,21.96,35.28,55.44,73.11,7.65,False
2026-09-12,CMI,33.47,🚫 风险较高,556.8,64.41,21.5,9.44,50.0,50.0,41.32,5.34,False
2026-09-12,CMPD,30.09,🚫 风险较高,6.75,52.94,3.5,0.0,50.0,50.0,82.28,4.6,False
2026-09-12,CNMD,39.23,⚠️ 谨慎评估,46.3,66.96,15.59,34.72,50.0,50.0,68.86,5.15,False
2026-09-12,COHR,48.94,⚠️ 谨慎评估,305.4,66.06,76.06,23.7,50.24,56.94,86.56,11.24,False
2026-09-12,COHU,44.7,⚠️ 谨慎评估,57.08,59.99,66.77,18.16,50.0,50.0,95.84,11.3,False
2026-09-12,CORZ,36.14,⚠️ 谨慎评估,17.94,79.7,100.0,31.25,50.0,50.0,52.89,17.73,False
2026-09-12,CPAY,62.38,👀 综合中性,408.2,98.49,38.12,75.89,50.0,50.0,88.36,2.07,False
2026-09-12,CR,44.85,⚠️ 谨慎评估,201.8,69.36,38.09,25.68,50.0,50.0,67.07,4.1,False
2026-09-12,CRCT,47.46,⚠️ 谨慎评估,5.62,78.06,31.04,31.86,50.0,50.0,94.4,5.13,False
2026-09-12,CRDO,33.91,🚫 风险较高,162.9,67.69,98.99,50.09,50.0,50.0,34.51,19.04,False
2026-09-12,CRL,38.75,⚠️ 谨慎评估,278.3,99.41,0.0,24.66,50.0,50.0,81.96,8.03,False
2026-09-12,CRM,60.08,👀 综合中性,247.7,96.03,55.31,71.01,50.0,48.85,82.08,6.7,False
2026-09-12,CRSR,28.09,🚫 风险较高,13.54,87.84,4.92,5.55,50.0,50.0,71.84,13.72,False
2026-09-12,CRUS,49.43,⚠️ 谨慎评估,118.8,96.68,33.6,55.91,50.0,51.15,45.23,6.33,False
2026-09-12,CRWD,54.74,👀 综合中性,206.7,36.14,81.63,67.3,50.0,63.66,96.44,9.0,False
2026-09-12,CRWV,47.01,⚠️ 谨慎评估,88.99,82.63,100.0,20.92,50.0,50.0,63.45,19.0,False
2026-09-12,CSCO,53.07,👀 综合中性,112.1,67.62,36.63,59.76,50.0,47.35,95.4,2.85,False
2026-09-12,CSTL,48.43,⚠️ 谨慎评估,32.33,83.33,50.25,36.11,50.0,50.0,74.03,8.62,False
2026-09-12,CSW,48.49,⚠️ 谨慎评估,300.7,79.38,49.76,13.34,50.0,50.0,54.3,2.26,False
2026-09-12,CTEV,45.47,⚠️ 谨慎评估,35.98,92.17,16.5,46.44,50.0,50.0,90.84,8.14,False
2026-09-12,CUAI,34.07,🚫 风险较高,6.45,50.88,100.0,46.35,50.0,50.0,83.04,20.0,False
2026-09-12,CW,34.78,🚫 风险较高,558.9,60.75,25.86,18.8,50.0,50.0,16.01,3.26,False
2026-09-12,CXT,51.1,👀 综合中性,51.99,99.91,45.72,22.2,50.0,50.0,89.1,7.55,False
2026-09-12,DBX,43.54,⚠️ 谨慎评估,35.56,45.2,8.24,73.26,50.0,50.0,96.64,3.21,False
2026-09-12,DCI,41.12,⚠️ 谨慎评估,89.25,80.66,23.47,13.73,50.0,50.0,53.58,3.3,False
2026-09-12,DCO,46.22,⚠️ 谨慎评估,172.7,76.06,41.47,8.93,50.0,50.0,75.6,3.26,False
2026-09-12,DCTH,49.25,⚠️ 谨慎评估,15.91,70.35,29.92,59.26,50.0,50.0,73.72,3.56,False
2026-09-12,DDOG,61.65,👀 综合中性,221.2,55.81,90.15,68.4,61.43,63.53,89.32,9.88,False
2026-09-12,DELL,42.6,⚠️ 谨慎评估,567.3,91.76,72.43,14.14,50.0,54.94,82.08,5.48,True
2026-09-12,DGX,54.58,👀 综合中性,235.0,97.69,33.1,26.72,50.0,50.0,79.84,0.23,False
2026-09-12,DHR,51.0,👀 综合中性,200.1,90.3,49.53,30.77,50.0,50.0,44.39,3.5,False
2026-09-12,DIOD,35.13,⚠️ 谨慎评估,95.01,67.13,31.25,11.27,50.0,50.0,94.64,12.26,False
2026-09-12,DLO,74.33,✅ 综合良好,14.86,98.54,89.88,69.82,50.0,66.39,86.24,3.58,False
2026-09-12,DOCN,40.44,⚠️ 谨慎评估,123.0,69.89,41.71,12.69,50.0,50.0,96.12,10.48,False
2026-09-12,DOCS,43.4,⚠️ 谨慎评估,25.58,96.52,10.65,80.26,50.0,50.0,51.88,10.79,False
2026-09-12,DOCU,59.33,👀 综合中性,65.65,96.54,43.17,67.21,50.0,46.85,97.4,5.28,False
2026-09-12,DOV,39.22,⚠️ 谨慎评估,189.1,83.06,22.52,14.73,50.0,50.0,36.78,3.91,False
2026-09-12,DOX,41.91,⚠️ 谨慎评估,61.42,96.14,3.94,36.29,50.0,50.0,58.61,4.61,False
2026-09-12,DPC,41.41,⚠️ 谨慎评估,42.3,75.22,59.54,0.0,50.0,50.0,47.05,8.22,False
2026-09-12,DRIO,21.78,🚫 风险较高,6.93,66.67,0.0,2.36,50.0,50.0,29.64,9.87,False
2026-09-12,DRS,44.16,⚠️ 谨慎评估,36.07,84.7,41.33,16.02,50.0,50.0,22.06,2.72,False
2026-09-12,DT,60.29,👀 综合中性,51.07,93.88,45.03,73.71,52.47,55.44,96.32,6.47,False
2026-09-12,DUOL,61.74,👀 综合中性,143.7,94.59,48.01,80.7,50.0,47.73,50.0,1.06,False
2026-09-12,DXCM,47.57,⚠️ 谨慎评估,83.03,78.62,38.33,49.53,50.0,50.0,71.44,7.31,False
2026-09-12,EAF,16.93,🚫 风险较高,6.58,66.67,2.46,0.0,50.0,50.0,32.44,15.26,False
2026-09-12,EMR,45.66,⚠️ 谨慎评估,152.2,80.32,25.7,39.31,50.0,50.0,74.71,5.2,False
2026-09-12,ENOV,29.4,🚫 风险较高,19.28,72.49,12.62,35.29,50.0,50.0,12.92,9.84,False
2026-09-12,ENR,36.75,⚠️ 谨慎评估,20.58,77.76,5.56,17.62,50.0,50.0,72.05,5.04,False
2026-09-12,ENS,48.81,⚠️ 谨慎评估,179.4,95.52,50.46,21.45,50.0,50.0,45.65,5.69,False
2026-09-12,ENTG,44.49,⚠️ 谨慎评估,140.4,72.3,47.83,23.61,50.0,50.0,84.53,8.92,False
2026-09-12,EPAC,48.06,⚠️ 谨慎评估,35.22,91.36,31.11,36.08,50.0,50.0,41.17,2.52,False
2026-09-12,ESP,49.91,⚠️ 谨慎评估,63.69,85.19,41.04,12.93,50.0,50.0,85.29,2.86,False
2026-09-12,ESTA,48.46,⚠️ 谨慎评估,70.94,63.4,56.46,37.5,50.0,50.0,60.66,5.03,False
2026-09-12,ESTC,59.3,👀 综合中性,83.39,66.3,71.0,72.42,50.87,62.03,93.12,8.26,False
2026-09-12,ETN,40.0,⚠️ 谨慎评估,425.4,59.34,25.12,12.45,50.0,50.0,89.41,3.96,False
2026-09-12,EW,45.46,⚠️ 谨慎评估,84.37,66.78,16.69,60.64,50.0,50.0,46.99,0.86,False
2026-09-12,EXLS,51.56,👀 综合中性,35.26,92.33,42.03,46.23,50.0,47.35,62.51,5.33,False
2026-09-12,FAC,31.31,🚫 风险较高,5.31,100.0,50.0,0.0,50.0,50.0,38.08,20.0,False
2026-09-12,FCEL,15.47,🚫 风险较高,15.89,81.82,0.0,0.0,50.0,50.0,81.88,18.93,False
2026-09-12,FCX,39.86,⚠️ 谨慎评估,71.07,85.29,16.7,11.67,50.0,50.0,84.44,6.57,False
2026-09-12,FELE,39.57,⚠️ 谨慎评估,97.83,79.44,20.77,11.71,50.0,50.0,45.9,2.86,False
2026-09-12,FFIV,55.51,👀 综合中性,411.7,90.59,32.25,65.87,50.0,50.0,98.52,5.4,False
2026-09-12,FLGT,33.49,🚫 风险较高,20.45,82.28,11.0,0.0,50.0,50.0,70.24,7.74,False
2026-09-12,FLS,38.56,⚠️ 谨慎评估,74.46,90.4,18.4,12.6,50.0,50.0,53.65,6.37,False
2026-09-12,FLY,38.26,⚠️ 谨慎评估,21.13,83.33,100.0,0.0,50.0,50.0,15.96,20.0,False
2026-09-12,FN,46.56,⚠️ 谨慎评估,414.6,78.44,61.31,28.89,50.86,53.44,27.72,7.08,False
2026-09-12,FORM,49.34,⚠️ 谨慎评估,115.0,63.1,74.78,20.99,50.0,50.0,87.93,8.92,False
2026-09-12,FOUR,43.89,⚠️ 谨慎评估,45.05,100.0,49.73,24.86,50.0,50.0,43.61,11.63,False
2026-09-12,FPS,39.43,⚠️ 谨慎评估,31.82,70.51,100.0,0.0,50.0,50.0,32.52,17.92,False
2026-09-12,FRNM,65.96,✅ 综合良好,14.37,94.36,100.0,2.98,50.0,50.0,95.88,2.95,False
2026-09-12,FTAI,32.2,🚫 风险较高,186.1,75.98,41.19,0.69,50.0,50.0,19.2,10.32,False
2026-09-12,FTNT,64.73,👀 综合中性,156.1,81.07,71.25,73.5,50.0,43.56,94.88,4.17,False
2026-09-12,GD,44.18,⚠️ 谨慎评估,355.9,84.1,23.35,15.81,50.0,50.0,48.34,0.68,False
2026-09-12,GDDY,50.35,👀 综合中性,98.07,97.34,35.56,43.83,50.0,50.0,73.36,6.92,False
2026-09-12,GE,40.73,⚠️ 谨慎评估,323.7,55.16,38.93,29.17,50.0,54.94,52.51,5.16,False
2026-09-12,GEHC,40.3,⚠️ 谨慎评估,63.93,95.54,22.47,15.02,50.0,50.0,18.53,3.53,False
2026-09-12,GEN,59.6,👀 综合中性,30.26,94.14,50.85,70.01,50.0,50.0,98.12,7.25,False
2026-09-12,GEV,48.23,⚠️ 谨慎评估,957.3,48.79,65.36,46.04,50.0,57.48,80.6,8.58,False
2026-09-12,GFS,26.88,🚫 风险较高,46.95,83.41,9.69,11.39,50.0,50.0,43.92,13.33,False
2026-09-12,GGG,40.62,⚠️ 谨慎评估,76.7,64.07,19.43,44.8,50.0,50.0,39.18,2.69,False
2026-09-12,GH,57.98,👀 综合中性,157.4,79.37,100.0,20.97,50.0,50.0,81.12,9.15,False
2026-09-12,GHM,31.65,🚫 风险较高,87.9,46.62,30.15,0.67,50.0,50.0,49.34,5.25,False
2026-09-12,GKOS,59.43,👀 综合中性,167.2,63.01,83.85,40.12,50.0,50.0,76.12,2.76,False
2026-09-12,GMED,42.38,⚠️ 谨慎评估,74.19,86.95,9.78,59.15,50.0,50.0,19.18,3.25,False
2026-09-12,GNRC,37.8,⚠️ 谨慎评估,187.0,86.94,52.89,6.78,50.0,50.0,36.78,12.51,False
2026-09-12,GOOGL,58.49,👀 综合中性,338.5,64.66,51.47,88.27,50.0,70.89,66.85,4.32,False
2026-09-12,GRAL,25.13,🚫 风险较高,76.23,76.31,64.25,0.0,50.0,50.0,71.76,20.0,False
2026-09-12,GRC,40.0,⚠️ 谨慎评估,74.47,76.1,22.74,13.8,50.0,50.0,70.71,5.05,False
2026-09-12,GRMN,49.9,⚠️ 谨慎评估,282.7,70.09,32.53,55.3,50.0,51.15,81.12,3.77,False
2026-09-12,GSIT,10.85,🚫 风险较高,5.11,33.33,8.46,16.66,50.0,50.0,15.92,17.02,False
2026-09-12,GTES,51.69,👀 综合中性,26.04,95.74,52.08,17.46,50.0,50.0,75.5,5.65,False
2026-09-12,GTLB,64.13,👀 综合中性,46.99,76.68,81.78,72.28,50.0,70.01,99.96,9.49,False
2026-09-12,GTLS,28.52,🚫 风险较高,209.9,79.25,0.0,8.22,50.0,50.0,50.0,8.56,False
2026-09-12,HAE,42.7,⚠️ 谨慎评估,102.7,61.77,17.46,54.05,50.0,50.0,73.88,4.51,False
2026-09-12,HAWK,41.41,⚠️ 谨慎评估,16.3,46.15,100.0,54.55,50.0,50.0,11.84,17.19,False
2026-09-12,HAYW,37.34,⚠️ 谨慎评估,13.11,76.23,18.82,30.36,50.0,50.0,24.05,4.57,False
2026-09-12,HII,39.44,⚠️ 谨慎评估,279.7,88.5,33.89,7.18,50.0,50.0,17.68,4.58,False
2026-09-12,HLIO,48.08,⚠️ 谨慎评估,70.66,91.57,52.27,15.7,50.0,50.0,52.12,5.87,False
2026-09-12,HNGE,63.04,👀 综合中性,88.59,90.99,100.0,70.18,50.0,50.0,94.12,15.1,False
2026-09-12,HON,46.76,⚠️ 谨慎评估,202.4,90.23,40.5,28.21,50.0,45.06,30.63,3.21,False
2026-09-12,HONA,23.9,🚫 风险较高,158.3,80.76,9.33,5.72,50.0,50.0,30.99,13.54,False
2026-09-12,HPE,56.12,👀 综合中性,62.09,94.66,57.17,25.53,50.0,45.06,99.48,5.39,False
2026-09-12,HPQ,38.31,⚠️ 谨慎评估,35.48,76.5,18.73,13.24,50.0,50.0,81.6,6.82,False
2026-09-12,HQY,53.33,👀 综合中性,96.26,93.04,29.16,58.73,50.0,50.0,67.13,3.09,False
2026-09-12,HSTM,57.06,👀 综合中性,29.11,96.15,43.44,38.29,50.0,50.0,95.36,3.31,False
2026-09-12,HTFL,55.36,👀 综合中性,49.88,79.36,100.0,36.86,50.0,50.0,94.16,15.46,False
2026-09-12,HUBB,40.97,⚠️ 谨慎评估,460.4,71.16,24.85,12.51,50.0,50.0,58.11,2.16,False
2026-09-12,HUBS,57.9,👀 综合中性,225.3,93.49,73.91,66.1,50.0,56.94,41.58,9.04,False
2026-09-12,HWM,39.68,⚠️ 谨慎评估,229.6,61.24,44.52,14.39,50.0,50.0,38.01,4.66,False
2026-09-12,HXL,50.79,👀 综合中性,92.74,79.24,53.33,15.05,50.0,50.0,74.33,3.08,False
2026-09-12,IART,34.58,🚫 风险较高,15.5,71.55,8.92,29.13,50.0,50.0,69.18,8.25,False
2026-09-12,IBM,30.39,🚫 风险较高,243.3,69.92,16.52,37.74,50.0,45.06,61.14,3.87,True
2026-09-12,ICHR,32.49,🚫 风险较高,57.35,67.48,42.62,1.04,50.0,50.0,71.88,14.0,False
2026-09-12,ICLR,35.16,⚠️ 谨慎评估,169.3,85.82,1.75,25.22,50.0,50.0,92.21,10.45,False
2026-09-12,IDXGD,43.29,⚠️ 谨慎评估,6.5,100.0,0.0,37.91,50.0,50.0,68.48,4.24,False
2026-09-12,IDXX,38.29,⚠️ 谨慎评估,504.7,84.66,33.73,33.32,50.0,50.0,19.74,9.05,False
2026-09-12,IE,23.79,🚫 风险较高,10.4,66.67,0.0,23.4,50.0,50.0,27.72,10.83,False
2026-09-12,IEX,42.26,⚠️ 谨慎评估,224.2,65.42,20.96,25.48,50.0,50.0,70.51,1.94,False
2026-09-12,ILMN,43.74,⚠️ 谨慎评估,206.4,82.37,19.23,39.83,50.0,50.0,87.32,7.25,False
2026-09-12,INFQ,49.68,⚠️ 谨慎评估,13.12,95.96,100.0,9.74,50.0,50.0,72.48,18.22,False
2026-09-12,INIO,32.8,🚫 风险较高,20.35,70.21,72.62,1.31,50.0,50.0,24.64,17.06,False
2026-09-12,INMD,42.3,⚠️ 谨慎评估,14.9,96.07,4.49,65.53,50.0,50.0,69.39,9.8,False
2026-09-12,INSP,32.06,🚫 风险较高,73.0,48.81,0.0,51.95,50.0,50.0,70.06,7.5,False
2026-09-12,INTC,21.25,🚫 风险较高,102.9,56.75,11.01,23.62,50.0,26.09,87.84,10.71,False
2026-09-12,INTT,40.3,⚠️ 谨慎评估,11.42,89.58,46.92,9.59,50.0,50.0,46.71,10.46,False
2026-09-12,IONQ,28.92,🚫 风险较高,36.75,81.64,100.0,0.0,50.0,50.0,22.3,20.0,False
2026-09-12,IOT,52.55,👀 综合中性,38.38,60.44,74.75,48.4,50.0,50.0,89.74,9.46,False
2026-09-12,IPGP,26.79,🚫 风险较高,79.99,62.52,14.45,4.94,50.0,50.0,28.8,7.95,False
2026-09-12,IQV,47.16,⚠️ 谨慎评估,261.8,97.87,22.79,27.44,50.0,50.0,94.96,6.72,False
2026-09-12,IR,37.91,⚠️ 谨慎评估,72.93,86.53,20.77,21.42,50.0,50.0,28.42,5.64,False
2026-09-12,IRMD,30.58,🚫 风险较高,82.22,22.12,8.47,59.41,50.0,50.0,26.2,2.49,False
2026-09-12,IRTC,33.16,🚫 风险较高,111.4,42.96,38.62,47.83,50.0,50.0,19.73,9.23,False
2026-09-12,ISRG,43.12,⚠️ 谨慎评估,369.1,62.62,40.67,66.71,50.0,53.44,30.68,7.99,False
2026-09-12,ITGR,33.76,🚫 风险较高,126.0,56.82,2.15,11.67,50.0,50.0,99.08,4.8,False
2026-09-12,ITT,46.73,⚠️ 谨慎评估,204.1,73.71,50.71,8.46,50.0,50.0,75.56,4.51,False
2026-09-12,ITW,39.68,⚠️ 谨慎评估,268.2,65.13,20.41,24.76,50.0,50.0,53.94,2.56,False
2026-09-12,JBL,47.11,⚠️ 谨慎评估,318.1,89.42,31.9,19.01,50.0,46.85,83.03,4.59,False
2026-09-12,JBTM,47.78,⚠️ 谨慎评估,114.4,95.44,50.55,12.27,50.0,50.0,35.79,4.36,False
2026-09-12,KAI,42.61,⚠️ 谨慎评估,266.3,87.64,40.01,18.61,50.0,50.0,19.91,4.7,False
2026-09-12,KE,39.71,⚠️ 谨慎评估,26.17,98.49,20.03,9.77,50.0,50.0,47.17,6.18,False
2026-09-12,KIDS,48.19,⚠️ 谨慎评估,22.06,82.18,31.38,38.81,50.0,50.0,70.32,3.94,False
2026-09-12,KLAC,39.6,⚠️ 谨慎评估,180.6,23.1,30.35,79.42,50.0,48.03,74.97,6.82,False
2026-09-12,KLIC,54.74,👀 综合中性,86.13,69.98,100.0,22.07,50.0,50.0,82.33,10.8,False
2026-09-12,KRMN,33.64,🚫 风险较高,35.28,65.31,98.38,2.6,50.0,50.0,5.96,20.0,False
2026-09-12,KTOS,22.63,🚫 风险较高,46.69,30.69,41.37,0.0,50.0,50.0,9.52,9.8,False
2026-09-12,LASR,22.16,🚫 风险较高,40.37,66.16,59.69,14.34,50.0,50.0,18.24,17.58,False
2026-09-12,LH,52.58,👀 综合中性,311.5,97.9,33.56,24.48,50.0,50.0,70.94,1.16,False
2026-09-12,LHX,45.84,⚠️ 谨慎评估,245.5,82.72,63.16,6.78,50.0,50.0,11.4,3.65,False
2026-09-12,LITE,45.78,⚠️ 谨慎评估,927.0,39.73,74.11,27.55,43.24,54.94,96.32,8.6,False
2026-09-12,LIVN,59.3,👀 综合中性,78.18,85.19,55.85,43.22,50.0,50.0,86.54,1.84,False
2026-09-12,LMRI,21.06,🚫 风险较高,11.49,83.47,15.54,2.88,50.0,50.0,50.47,20.0,False
2026-09-12,LMT,51.93,👀 综合中性,524.2,94.52,55.58,16.24,50.0,50.0,42.26,2.53,False
2026-09-12,LOAR,41.47,⚠️ 谨慎评估,66.51,40.79,48.6,34.95,50.0,50.0,45.84,3.66,False
2026-09-12,LRCX,44.4,⚠️ 谨慎评估,298.2,52.5,45.42,46.46,50.0,49.13,85.52,7.89,False
2026-09-12,LSCC,58.78,👀 综合中性,119.8,54.47,100.0,61.08,50.0,50.0,86.3,9.91,False
2026-09-12,LTBR,12.01,🚫 风险较高,7.02,0.0,50.0,0.0,50.0,50.0,19.72,17.46,False
2026-09-12,LUNR,43.4,⚠️ 谨慎评估,14.35,82.85,100.0,19.43,50.0,51.94,11.48,17.43,False
